,timestamp,value
383,1990-09-01,7.6
384,1990-08-01,7.69
385,1990-07-01,7.87
386,1990-06-01,7.99
387,1990-05-01,8.01
388,1990-04-01,8.04
389,1990-03-01,8.17
390,1990-02-01,8.0
391,1990-01-01,7.9
392,1989-12-01,7.88
393,1989-11-01,7.94
394,1989-10-01,7.9
395,1989-09-01,8.01
396,1989-08-01,8.17
397,1989-07-01,8.15
398,1989-06-01,8.43
399,1989-05-01,8.74
400,1989-04-01,8.96
401,1989-03-01,9.14
402,1989-02-01,8.84
403,1989-01-01,8.56
404,1988-12-01,8.35
405,1988-11-01,8.03
406,1988-10-01,7.6
407,1988-09-01,7.48
408,1988-08-01,7.3
409,1988-07-01,6.95
410,1988-06-01,6.66
411,1988-05-01,6.45
412,1988-04-01,6.08
413,1988-03-01,5.87
414,1988-02-01,5.84
415,1988-01-01,6.0
416,1987-12-01,5.96
417,1987-11-01,5.89
418,1987-10-01,6.35
419,1987-09-01,6.62
420,1987-08-01,6.23
421,1987-07-01,5.88
422,1987-06-01,5.85
423,1987-05-01,5.85
424,1987-04-01,5.82
425,1987-03-01,5.77
426,1987-02-01,5.75
427,1987-01-01,5.58
428,1986-12-01,5.68
429,1986-11-01,5.5
430,1986-10-01,5.32
431,1986-09-01,5.35
432,1986-08-01,5.69
433,1986-07-01,6.0
434,1986-06-01,6.4
435,1986-05-01,6.33
436,1986-04-01,6.24
437,1986-03-01,6.76
438,1986-02-01,7.29
439,1986-01-01,7.3
440,1985-12-01,7.33
441,1985-11-01,7.48
442,1985-10-01,7.4
443,1985-09-01,7.33
444,1985-08-01,7.37
445,1985-07-01,7.32
446,1985-06-01,7.18
447,1985-05-01,7.73
448,1985-04-01,8.22
449,1985-03-01,8.83
450,1985-02-01,8.56
451,1985-01-01,8.02
452,1984-12-01,8.34
453,1984-11-01,8.92
454,1984-10-01,10.12
455,1984-09-01,10.8
456,1984-08-01,10.9
457,1984-07-01,10.53
458,1984-06-01,10.26
459,1984-05-01,10.22
460,1984-04-01,10.07
461,1984-03-01,9.89
462,1984-02-01,9.46
463,1984-01-01,9.26
464,1983-12-01,9.36
465,1983-11-01,9.11
466,1983-10-01,8.99
467,1983-09-01,9.36
468,1983-08-01,9.74
469,1983-07-01,9.45
