,timestamp,value
748,1960-04-01,3.92
749,1960-03-01,3.84
750,1960-02-01,3.97
751,1960-01-01,3.99
752,1959-12-01,3.99
753,1959-11-01,4.0
754,1959-10-01,3.98
755,1959-09-01,3.76
756,1959-08-01,3.5
757,1959-07-01,3.47
758,1959-06-01,3.39
759,1959-05-01,2.9
760,1959-04-01,2.96
761,1959-03-01,2.8
762,1959-02-01,2.43
763,1959-01-01,2.48
764,1958-12-01,2.42
765,1958-11-01,2.27
766,1958-10-01,1.8
767,1958-09-01,1.76
768,1958-08-01,1.53
769,1958-07-01,0.68
770,1958-06-01,0.93
771,1958-05-01,0.63
772,1958-04-01,1.26
773,1958-03-01,1.2
774,1958-02-01,1.67
775,1958-01-01,2.72
776,1957-12-01,2.98
777,1957-11-01,3.28
778,1957-10-01,3.5
779,1957-09-01,3.47
780,1957-08-01,3.24
781,1957-07-01,2.99
782,1957-06-01,3.0
783,1957-05-01,3.0
784,1957-04-01,3.0
785,1957-03-01,2.96
786,1957-02-01,3.0
787,1957-01-01,2.84
788,1956-12-01,2.94
789,1956-11-01,2.88
790,1956-10-01,2.96
791,1956-09-01,2.95
792,1956-08-01,2.73
793,1956-07-01,2.75
794,1956-06-01,2.71
795,1956-05-01,2.75
796,1956-04-01,2.62
797,1956-03-01,2.5
798,1956-02-01,2.5
799,1956-01-01,2.45
800,1955-12-01,2.48
801,1955-11-01,2.35
802,1955-10-01,2.24
803,1955-09-01,2.18
804,1955-08-01,1.96
805,1955-07-01,1.68
806,1955-06-01,1.64
807,1955-05-01,1.43
808,1955-04-01,1.43
809,1955-03-01,1.35
810,1955-02-01,1.29
811,1955-01-01,1.39
812,1954-12-01,1.28
813,1954-11-01,0.83
814,1954-10-01,0.85
815,1954-09-01,1.07
816,1954-08-01,1.22
817,1954-07-01,0.8
