,timestamp,value
450,1985-02-01,93.7
451,1985-01-01,96.0
452,1984-12-01,92.9
453,1984-11-01,95.7
454,1984-10-01,96.3
455,1984-09-01,100.9
456,1984-08-01,99.1
457,1984-07-01,96.6
458,1984-06-01,95.5
459,1984-05-01,98.1
460,1984-04-01,96.1
461,1984-03-01,101.0
462,1984-02-01,97.4
463,1984-01-01,100.1
464,1983-12-01,94.2
465,1983-11-01,91.1
466,1983-10-01,89.3
467,1983-09-01,89.9
468,1983-08-01,90.9
469,1983-07-01,92.8
470,1983-06-01,92.2
471,1983-05-01,93.3
472,1983-04-01,89.1
473,1983-03-01,80.8
474,1983-02-01,74.6
475,1983-01-01,70.4
476,1982-12-01,71.9
477,1982-11-01,72.1
478,1982-10-01,73.4
479,1982-09-01,69.3
480,1982-08-01,65.4
481,1982-07-01,65.4
482,1982-06-01,65.7
483,1982-05-01,67.5
484,1982-04-01,65.5
485,1982-03-01,62.0
486,1982-02-01,66.5
487,1982-01-01,71.0
488,1981-12-01,64.3
489,1981-11-01,62.5
490,1981-10-01,70.3
491,1981-09-01,73.1
492,1981-08-01,77.2
493,1981-07-01,74.1
494,1981-06-01,73.1
495,1981-05-01,76.3
496,1981-04-01,72.4
497,1981-03-01,66.5
498,1981-02-01,66.9
499,1981-01-01,71.4
500,1980-12-01,64.5
501,1980-11-01,76.7
502,1980-10-01,75.0
503,1980-09-01,73.7
504,1980-08-01,67.3
505,1980-07-01,62.3
506,1980-06-01,58.7
507,1980-05-01,51.7
508,1980-04-01,52.7
509,1980-03-01,56.5
510,1980-02-01,66.9
511,1980-01-01,67.0
512,1979-12-01,61.0
513,1979-11-01,63.3
514,1979-10-01,62.1
515,1979-09-01,66.7
516,1979-08-01,64.5
517,1979-07-01,60.4
518,1979-06-01,65.8
519,1979-05-01,68.1
520,1979-04-01,66.0
521,1979-03-01,68.4
522,1979-02-01,73.9
523,1979-01-01,72.1
524,1978-12-01,66.1
525,1978-11-01,75.0
526,1978-10-01,79.3
527,1978-09-01,80.4
528,1978-08-01,78.4
529,1978-07-01,82.4
530,1978-06-01,80.0
531,1978-05-01,82.9
532,1978-04-01,81.6
533,1978-03-01,78.8
534,1978-02-01,84.3
535,1978-01-01,83.7
536,1977-12-01,.
537,1977-11-01,84.4
538,1977-10-01,.
539,1977-09-01,.
540,1977-08-01,89
541,1977-07-01,.
542,1977-06-01,.
543,1977-05-01,90.2
544,1977-04-01,.
545,1977-03-01,.
546,1977-02-01,87.1
547,1977-01-01,.
548,1976-12-01,.
549,1976-11-01,87
550,1976-10-01,.
551,1976-09-01,.
552,1976-08-01,89.7
553,1976-07-01,.
554,1976-06-01,.
555,1976-05-01,83.3
556,1976-04-01,.
557,1976-03-01,.
558,1976-02-01,84.6
559,1976-01-01,.
560,1975-12-01,.
561,1975-11-01,75.6
562,1975-10-01,.
563,1975-09-01,.
564,1975-08-01,75.7
565,1975-07-01,.
566,1975-06-01,.
567,1975-05-01,72.8
568,1975-04-01,.
569,1975-03-01,.
570,1975-02-01,57.6
571,1975-01-01,.
572,1974-12-01,.
573,1974-11-01,59.5
574,1974-10-01,.
575,1974-09-01,.
576,1974-08-01,64.4
577,1974-07-01,.
578,1974-06-01,.
579,1974-05-01,72.1
580,1974-04-01,.
581,1974-03-01,.
582,1974-02-01,61.8
583,1974-01-01,.
584,1973-12-01,.
585,1973-11-01,76.5
586,1973-10-01,.
587,1973-09-01,.
588,1973-08-01,72
589,1973-07-01,.
590,1973-06-01,.
591,1973-05-01,77
592,1973-04-01,.
593,1973-03-01,.
594,1973-02-01,81.9
595,1973-01-01,.
596,1972-12-01,.
597,1972-11-01,90.7
598,1972-10-01,.
599,1972-09-01,.
600,1972-08-01,95.2
601,1972-07-01,.
602,1972-06-01,.
603,1972-05-01,88.6
604,1972-04-01,.
605,1972-03-01,.
606,1972-02-01,92.8
607,1972-01-01,.
608,1971-12-01,.
609,1971-11-01,82
610,1971-10-01,.
